,urn,component,size,size_hh,n
22,95054,1,35,7197,3
23,95056,1,35,7197,3
24,95057,1,35,7197,3
25,95061,1,35,7197,3
26,95062,1,35,7197,3
27,95063,1,35,7197,3
28,95064,1,35,7197,3
29,95065,1,35,7197,3
30,95066,1,35,7197,3
31,95067,1,35,7197,3
32,95068,1,35,7197,3
33,95071,1,35,7197,3
34,132193,1,35,7197,3
0,95051,2,1,80,3
0,95103,3,1,15,3
0,95047,4,1,111,3
0,95059,5,1,110,3
0,136176,6,1,39,3
0,95032,7,1,167,3
0,95058,8,1,99,3
0,95041,9,1,92,3
0,95043,10,1,100,3
0,95052,11,1,93,3
0,95055,12,1,88,3
0,95027,13,1,80,3
0,95019,14,1,12,3
0,95060,15,1,108,3
0,95024,16,1,93,3
0,95042,17,1,89,3
0,95040,18,1,91,3
0,131819,19,1,38,3
0,95048,20,1,66,3
0,95049,21,1,14,3
0,95018,22,1,16,3
0,129655,23,1,3,3
0,95104,24,1,11,3
0,135698,25,1,128,3
0,95108,1,29,6445,4
1,127257,1,29,6445,4
2,95024,1,29,6445,4
3,95027,1,29,6445,4
4,95030,1,29,6445,4
5,95031,1,29,6445,4
6,95032,1,29,6445,4
7,95033,1,29,6445,4
8,95034,1,29,6445,4
9,134849,1,29,6445,4
10,95042,1,29,6445,4
11,95041,1,29,6445,4
12,95044,1,29,6445,4
13,95051,1,29,6445,4
14,95054,1,29,6445,4
15,95056,1,29,6445,4
16,95057,1,29,6445,4
17,95059,1,29,6445,4
18,95060,1,29,6445,4
19,95061,1,29,6445,4
20,95062,1,29,6445,4
21,95063,1,29,6445,4
22,95064,1,29,6445,4
23,95065,1,29,6445,4
24,95066,1,29,6445,4
25,95067,1,29,6445,4
26,95068,1,29,6445,4
27,95071,1,29,6445,4
28,132193,1,29,6445,4
0,95022,2,1,157,4
0,125354,3,1,77,4
0,95035,4,1,184,4
0,95103,5,1,15,4
0,95053,6,1,80,4
0,95025,7,1,75,4
0,95047,8,1,111,4
0,95037,9,1,174,4
0,95045,10,1,94,4
0,95038,11,1,95,4
0,95048,12,2,192,4
1,95020,12,2,192,4
0,136176,13,1,39,4
0,95058,14,1,99,4
0,95043,15,1,100,4
0,95023,16,1,160,4
0,95052,17,2,95,4
1,129655,17,2,95,4
0,95021,18,1,167,4
0,95055,19,1,88,4
0,95019,20,1,12,4
0,95039,21,1,96,4
0,95104,22,2,96,4
1,95046,22,2,96,4
0,95026,23,1,86,4
0,95040,24,1,91,4
0,131819,25,1,38,4
0,95049,26,1,14,4
0,95018,27,1,16,4
0,135698,28,1,128,4
0,95108,1,30,5877,5
1,95020,1,30,5877,5
2,95021,1,30,5877,5
3,95022,1,30,5877,5
4,95024,1,30,5877,5
5,95026,1,30,5877,5
6,95027,1,30,5877,5
7,95030,1,30,5877,5
8,95031,1,30,5877,5
9,95032,1,30,5877,5
10,95033,1,30,5877,5
11,95034,1,30,5877,5
12,95037,1,30,5877,5
13,95039,1,30,5877,5
14,95044,1,30,5877,5
15,95046,1,30,5877,5
16,95052,1,30,5877,5
17,95053,1,30,5877,5
18,95056,1,30,5877,5
19,95057,1,30,5877,5
20,95060,1,30,5877,5
21,95061,1,30,5877,5
22,95062,1,30,5877,5
23,95063,1,30,5877,5
24,95064,1,30,5877,5
25,95065,1,30,5877,5
26,95066,1,30,5877,5
27,95068,1,30,5877,5
28,132193,1,30,5877,5
29,129655,1,30,5877,5
0,95071,2,1,503,5
0,95049,3,2,355,5
1,95067,3,2,355,5
0,125354,4,1,77,5
0,95035,5,1,184,5
0,127257,6,1,255,5
0,95051,7,1,80,5
0,95103,8,1,15,5
0,95025,9,1,75,5
0,95047,10,1,111,5
0,95045,11,1,94,5
0,95038,12,1,95,5
0,95059,13,1,110,5
0,136176,14,1,39,5
0,95054,15,1,72,5
0,95058,16,1,99,5
0,134849,17,1,79,5
0,95041,18,1,92,5
0,95043,19,1,100,5
0,95023,20,1,160,5
0,95055,21,1,88,5
0,95019,22,1,12,5
0,95042,23,1,89,5
0,95040,24,1,91,5
0,131819,25,1,38,5
0,95048,26,1,66,5
0,95018,27,1,16,5
0,95104,28,1,11,5
0,135698,29,1,128,5
0,127257,1,22,5464,6
1,95019,1,22,5464,6
2,95021,1,22,5464,6
3,95022,1,22,5464,6
4,95024,1,22,5464,6
5,95027,1,22,5464,6
6,95031,1,22,5464,6
7,95032,1,22,5464,6
8,95035,1,22,5464,6
9,95037,1,22,5464,6
10,95039,1,22,5464,6
11,95046,1,22,5464,6
12,95059,1,22,5464,6
13,95060,1,22,5464,6
14,95061,1,22,5464,6
15,95062,1,22,5464,6
16,95064,1,22,5464,6
17,95065,1,22,5464,6
18,95066,1,22,5464,6
19,95068,1,22,5464,6
20,95071,1,22,5464,6
21,132193,1,22,5464,6
0,95108,2,11,1654,6
1,95048,2,11,1654,6
2,95051,2,11,1654,6
3,95020,2,11,1654,6
4,95052,2,11,1654,6
5,95025,2,11,1654,6
6,95030,2,11,1654,6
7,95063,2,11,1654,6
8,95033,2,11,1654,6
9,95034,2,11,1654,6
10,95067,2,11,1654,6
0,125354,3,1,77,6
0,95103,4,1,15,6
0,95057,5,1,86,6
0,95053,6,1,80,6
0,95047,7,1,111,6
0,95045,8,1,94,6
0,95038,9,1,95,6
0,136176,10,1,39,6
0,95054,11,1,72,6
0,95058,12,1,99,6
0,95056,13,1,84,6
0,134849,14,1,79,6
0,95041,15,1,92,6
0,95043,16,1,100,6
0,95023,17,1,160,6
0,95055,18,1,88,6
0,95026,19,1,86,6
0,95042,20,1,89,6
0,95040,21,1,91,6
0,131819,22,1,38,6
0,95044,23,1,79,6
0,95049,24,1,14,6
0,95018,25,1,16,6
0,129655,26,1,3,6
0,95104,27,1,11,6
0,135698,28,1,128,6
0,95018,1,5,1178,7
1,95021,1,5,1178,7
2,95023,1,5,1178,7
3,95064,1,5,1178,7
4,127257,1,5,1178,7
0,95108,2,25,5709,7
1,95020,2,25,5709,7
2,95022,2,25,5709,7
3,95024,2,25,5709,7
4,95026,2,25,5709,7
5,95027,2,25,5709,7
6,95031,2,25,5709,7
7,95032,2,25,5709,7
8,95033,2,25,5709,7
9,95034,2,25,5709,7
10,95035,2,25,5709,7
11,95037,2,25,5709,7
12,95041,2,25,5709,7
13,95052,2,25,5709,7
14,95058,2,25,5709,7
15,95059,2,25,5709,7
16,95061,2,25,5709,7
17,95062,2,25,5709,7
18,95063,2,25,5709,7
19,95065,2,25,5709,7
20,95066,2,25,5709,7
21,95067,2,25,5709,7
22,95068,2,25,5709,7
23,95071,2,25,5709,7
24,132193,2,25,5709,7
0,95030,3,1,141,7
0,125354,4,1,77,7
0,95051,5,1,80,7
0,95103,6,1,15,7
0,95057,7,1,86,7
0,95053,8,1,80,7
0,95025,9,1,75,7
0,95047,10,1,111,7
0,95045,11,1,94,7
0,95038,12,1,95,7
0,136176,13,1,39,7
0,95042,14,2,160,7
1,95054,14,2,160,7
0,95056,15,1,84,7
0,134849,16,1,79,7
0,95043,17,1,100,7
0,95055,18,1,88,7
0,95019,19,1,12,7
0,95039,20,1,96,7
0,95046,21,1,86,7
0,95060,22,1,108,7
0,95040,23,1,91,7
0,131819,24,1,38,7
0,95048,25,1,66,7
0,95044,26,1,79,7
0,95049,27,1,14,7
0,129655,28,1,3,7
0,95104,29,1,11,7
0,135698,30,1,128,7
0,95064,1,3,1004,8
1,127257,1,3,1004,8
2,95021,1,3,1004,8
0,95108,2,30,6019,8
1,95020,2,30,6019,8
2,95023,2,30,6019,8
3,95024,2,30,6019,8
4,95025,2,30,6019,8
5,95030,2,30,6019,8
6,95031,2,30,6019,8
7,95032,2,30,6019,8
8,95033,2,30,6019,8
9,95034,2,30,6019,8
10,95037,2,30,6019,8
11,95039,2,30,6019,8
12,95048,2,30,6019,8
13,95052,2,30,6019,8
14,95053,2,30,6019,8
15,95055,2,30,6019,8
16,95056,2,30,6019,8
17,95057,2,30,6019,8
18,95058,2,30,6019,8
19,95059,2,30,6019,8
20,95060,2,30,6019,8
21,95061,2,30,6019,8
22,95062,2,30,6019,8
23,95063,2,30,6019,8
24,95065,2,30,6019,8
25,95066,2,30,6019,8
26,95067,2,30,6019,8
27,95068,2,30,6019,8
28,95071,2,30,6019,8
29,132193,2,30,6019,8
0,95022,3,1,157,8
0,125354,4,1,77,8
0,95035,5,1,184,8
0,95051,6,1,80,8
0,95103,7,1,15,8
0,95047,8,1,111,8
0,95045,9,1,94,8
0,95038,10,1,95,8
0,136176,11,1,39,8
0,95054,12,1,72,8
0,134849,13,1,79,8
0,95041,14,1,92,8
0,95043,15,1,100,8
0,95027,16,1,80,8
0,95019,17,1,12,8
0,95046,18,1,86,8
0,95026,19,1,86,8
0,95042,20,1,89,8
0,95040,21,1,91,8
0,131819,22,1,38,8
0,95044,23,1,79,8
0,95049,24,1,14,8
0,95018,25,1,16,8
0,129655,26,1,3,8
0,95104,27,1,11,8
0,135698,28,1,128,8
0,95108,1,28,5939,9
1,125354,1,28,5939,9
2,95020,1,28,5939,9
3,95021,1,28,5939,9
4,95022,1,28,5939,9
5,95024,1,28,5939,9
6,95025,1,28,5939,9
7,95030,1,28,5939,9
8,95031,1,28,5939,9
9,95032,1,28,5939,9
10,95034,1,28,5939,9
11,95035,1,28,5939,9
12,95037,1,28,5939,9
13,95039,1,28,5939,9
14,95043,1,28,5939,9
15,95047,1,28,5939,9
16,95051,1,28,5939,9
17,95056,1,28,5939,9
18,95059,1,28,5939,9
19,95060,1,28,5939,9
20,95061,1,28,5939,9
21,95062,1,28,5939,9
22,95063,1,28,5939,9
23,95064,1,28,5939,9
24,95065,1,28,5939,9
25,95066,1,28,5939,9
26,95068,1,28,5939,9
27,95071,1,28,5939,9
0,132193,2,2,583,9
1,95052,2,2,583,9
0,95041,3,2,425,9
1,95067,3,2,425,9
0,127257,4,2,266,9
1,95019,4,2,266,9
0,95103,5,1,15,9
0,95057,6,1,86,9
0,95053,7,1,80,9
0,95045,8,1,94,9
0,95040,9,2,184,9
1,95038,9,2,184,9
0,136176,10,1,39,9
0,95033,11,1,135,9
0,95054,12,1,72,9
0,95058,13,1,99,9
0,134849,14,1,79,9
0,95023,15,1,160,9
0,95055,16,1,88,9
0,95027,17,1,80,9
0,95046,18,1,86,9
0,95026,19,1,86,9
0,95042,20,1,89,9
0,131819,21,1,38,9
0,95048,22,1,66,9
0,95044,23,1,79,9
0,95049,24,1,14,9
0,95018,25,1,16,9
0,129655,26,1,3,9
0,95104,27,1,11,9
0,135698,28,1,128,9
0,95108,1,32,6951,10
1,127257,1,32,6951,10
2,95020,1,32,6951,10
3,95021,1,32,6951,10
4,95022,1,32,6951,10
5,95023,1,32,6951,10
6,95024,1,32,6951,10
7,95025,1,32,6951,10
8,95026,1,32,6951,10
9,95030,1,32,6951,10
10,95031,1,32,6951,10
11,95032,1,32,6951,10
12,95033,1,32,6951,10
13,95034,1,32,6951,10
14,95037,1,32,6951,10
15,95038,1,32,6951,10
16,95044,1,32,6951,10
17,95045,1,32,6951,10
18,95051,1,32,6951,10
19,95055,1,32,6951,10
20,95057,1,32,6951,10
21,95060,1,32,6951,10
22,95061,1,32,6951,10
23,95062,1,32,6951,10
24,95063,1,32,6951,10
25,95064,1,32,6951,10
26,95065,1,32,6951,10
27,95066,1,32,6951,10
28,95067,1,32,6951,10
29,95068,1,32,6951,10
30,95071,1,32,6951,10
31,132193,1,32,6951,10
0,125354,2,1,77,10
0,95035,3,1,184,10
0,95103,4,1,15,10
0,95053,5,1,80,10
0,95047,6,1,111,10
0,95059,7,1,110,10
0,136176,8,1,39,10
0,95054,9,1,72,10
0,95058,10,1,99,10
0,95056,11,1,84,10
0,134849,12,1,79,10
0,95041,13,1,92,10
0,95043,14,1,100,10
0,95052,15,1,93,10
0,95027,16,1,80,10
0,95019,17,1,12,10
0,95039,18,1,96,10
0,95046,19,1,86,10
0,95042,20,1,89,10
0,95040,21,1,91,10
0,131819,22,1,38,10
0,95048,23,1,66,10
0,95049,24,1,14,10
0,95018,25,1,16,10
0,129655,26,1,3,10
0,95104,27,1,11,10
0,135698,28,1,128,10
0,95064,1,2,849,11
1,127257,1,2,849,11
0,95108,2,23,4729,11
1,95019,2,23,4729,11
2,95020,2,23,4729,11
3,95022,2,23,4729,11
4,95024,2,23,4729,11
5,95026,2,23,4729,11
6,95030,2,23,4729,11
7,95031,2,23,4729,11
8,95032,2,23,4729,11
9,95033,2,23,4729,11
10,95037,2,23,4729,11
11,95038,2,23,4729,11
12,95039,2,23,4729,11
13,95056,2,23,4729,11
14,95057,2,23,4729,11
15,95058,2,23,4729,11
16,95061,2,23,4729,11
17,95062,2,23,4729,11
18,95063,2,23,4729,11
19,95065,2,23,4729,11
20,95066,2,23,4729,11
21,95068,2,23,4729,11
22,132193,2,23,4729,11
0,95071,3,1,503,11
0,95067,4,1,344,11
0,125354,5,1,77,11
0,95035,6,1,184,11
0,95051,7,1,80,11
0,95103,8,1,15,11
0,95053,9,1,80,11
0,95025,10,1,75,11
0,95047,11,1,111,11
0,95045,12,1,94,11
0,95059,13,2,217,11
1,95060,13,2,217,11
0,136176,14,1,39,11
0,95054,15,1,72,11
0,134849,16,1,79,11
0,95034,17,1,141,11
0,95041,18,1,92,11
0,95043,19,1,100,11
0,95023,20,1,160,11
0,95052,21,1,93,11
0,95021,22,1,167,11
0,95055,23,1,88,11
0,95027,24,1,80,11
0,95046,25,1,86,11
0,95042,26,1,89,11
0,95040,27,1,91,11
0,131819,28,1,38,11
0,95048,29,1,66,11
0,95044,30,1,79,11
0,95049,31,1,14,11
0,95018,32,1,16,11
0,129655,33,1,3,11
0,95104,34,1,11,11
0,135698,35,1,128,11
0,95108,1,31,6743,12
1,135698,1,31,6743,12
2,127257,1,31,6743,12
3,95020,1,31,6743,12
4,95021,1,31,6743,12
5,95022,1,31,6743,12
6,95024,1,31,6743,12
7,95025,1,31,6743,12
8,95030,1,31,6743,12
9,95031,1,31,6743,12
10,95033,1,31,6743,12
11,95034,1,31,6743,12
12,95037,1,31,6743,12
13,95038,1,31,6743,12
14,95045,1,31,6743,12
15,95048,1,31,6743,12
16,95049,1,31,6743,12
17,95051,1,31,6743,12
18,95052,1,31,6743,12
19,95056,1,31,6743,12
20,95059,1,31,6743,12
21,95061,1,31,6743,12
22,95062,1,31,6743,12
23,95063,1,31,6743,12
24,95064,1,31,6743,12
25,95065,1,31,6743,12
26,95066,1,31,6743,12
27,95067,1,31,6743,12
28,95068,1,31,6743,12
29,95071,1,31,6743,12
30,132193,1,31,6743,12
0,125354,2,1,77,12
0,95035,3,1,184,12
0,95103,4,1,15,12
0,95057,5,1,86,12
0,95053,6,1,80,12
0,95047,7,1,111,12
0,136176,8,1,39,12
0,95032,9,1,167,12
0,95054,10,1,72,12
0,95058,11,1,99,12
0,134849,12,1,79,12
0,95041,13,1,92,12
0,95043,14,1,100,12
0,95023,15,1,160,12
0,95055,16,1,88,12
0,95027,17,1,80,12
0,95019,18,1,12,12
0,95039,19,1,96,12
0,95046,20,1,86,12
0,95060,21,1,108,12
0,95026,22,1,86,12
0,95042,23,1,89,12
0,95040,24,1,91,12
0,131819,25,1,38,12
0,95044,26,1,79,12
0,95018,27,1,16,12
0,129655,28,1,3,12
0,95104,29,1,11,12
0,95108,1,26,5518,13
1,127257,1,26,5518,13
2,125354,1,26,5518,13
3,95022,1,26,5518,13
4,95024,1,26,5518,13
5,95026,1,26,5518,13
6,95027,1,26,5518,13
7,95030,1,26,5518,13
8,95032,1,26,5518,13
9,95033,1,26,5518,13
10,95035,1,26,5518,13
11,95037,1,26,5518,13
12,95041,1,26,5518,13
13,95047,1,26,5518,13
14,95049,1,26,5518,13
15,95055,1,26,5518,13
16,95059,1,26,5518,13
17,95061,1,26,5518,13
18,95062,1,26,5518,13
19,95064,1,26,5518,13
20,95065,1,26,5518,13
21,95066,1,26,5518,13
22,95067,1,26,5518,13
23,95068,1,26,5518,13
24,132193,1,26,5518,13
25,136176,1,26,5518,13
0,95071,2,1,503,13
0,95034,3,3,682,13
1,95020,3,3,682,13
2,95063,3,3,682,13
0,95051,4,1,80,13
0,95103,5,1,15,13
0,95057,6,1,86,13
0,95053,7,1,80,13
0,95025,8,1,75,13
0,95045,9,1,94,13
0,95038,10,1,95,13
0,95031,11,1,153,13
0,95054,12,1,72,13
0,95058,13,1,99,13
0,95056,14,1,84,13
0,134849,15,1,79,13
0,95043,16,1,100,13
0,95023,17,1,160,13
0,95052,18,1,93,13
0,95021,19,1,167,13
0,95019,20,1,12,13
0,95039,21,1,96,13
0,95046,22,1,86,13
0,95060,23,1,108,13
0,95042,24,1,89,13
0,95040,25,1,91,13
0,131819,26,1,38,13
0,95048,27,1,66,13
0,95044,28,1,79,13
0,95018,29,1,16,13
0,129655,30,1,3,13
0,95104,31,1,11,13
0,135698,32,1,128,13
0,95064,1,3,953,14
1,127257,1,3,953,14
2,95108,1,3,953,14
0,135698,2,24,4362,14
1,95018,2,24,4362,14
2,125354,2,24,4362,14
3,95020,2,24,4362,14
4,95022,2,24,4362,14
5,95024,2,24,4362,14
6,95025,2,24,4362,14
7,95030,2,24,4362,14
8,95032,2,24,4362,14
9,95035,2,24,4362,14
10,95037,2,24,4362,14
11,95039,2,24,4362,14
12,95047,2,24,4362,14
13,95048,2,24,4362,14
14,95052,2,24,4362,14
15,95055,2,24,4362,14
16,95056,2,24,4362,14
17,95061,2,24,4362,14
18,95062,2,24,4362,14
19,95063,2,24,4362,14
20,95065,2,24,4362,14
21,95066,2,24,4362,14
22,95068,2,24,4362,14
23,129655,2,24,4362,14
0,95071,3,1,503,14
0,132193,4,2,598,14
1,95060,4,2,598,14
0,95041,5,2,425,14
1,95067,5,2,425,14
0,95051,6,1,80,14
0,95103,7,1,15,14
0,95057,8,2,179,14
1,95045,8,2,179,14
0,95053,9,1,80,14
0,95038,10,1,95,14
0,95059,11,1,110,14
0,136176,12,1,39,14
0,95031,13,1,153,14
0,95033,14,1,135,14
0,95054,15,1,72,14
0,95058,16,1,99,14
0,134849,17,1,79,14
0,95034,18,1,141,14
0,95043,19,1,100,14
0,95023,20,1,160,14
0,95021,21,1,167,14
0,95027,22,1,80,14
0,95019,23,1,12,14
0,95046,24,1,86,14
0,95026,25,1,86,14
0,95042,26,1,89,14
0,95040,27,1,91,14
0,131819,28,1,38,14
0,95044,29,1,79,14
0,95049,30,1,14,14
0,95104,31,1,11,14
0,95064,1,2,681,15
1,95044,1,2,681,15
0,95108,2,27,5546,15
1,127257,2,27,5546,15
2,95020,2,27,5546,15
3,95022,2,27,5546,15
4,95024,2,27,5546,15
5,95026,2,27,5546,15
6,95032,2,27,5546,15
7,95033,2,27,5546,15
8,95037,2,27,5546,15
9,95039,2,27,5546,15
10,95045,2,27,5546,15
11,95046,2,27,5546,15
12,95048,2,27,5546,15
13,95054,2,27,5546,15
14,95055,2,27,5546,15
15,95058,2,27,5546,15
16,95059,2,27,5546,15
17,95060,2,27,5546,15
18,95061,2,27,5546,15
19,95062,2,27,5546,15
20,95063,2,27,5546,15
21,95065,2,27,5546,15
22,95066,2,27,5546,15
23,95068,2,27,5546,15
24,95071,2,27,5546,15
25,132193,2,27,5546,15
26,136176,2,27,5546,15
0,95057,3,2,426,15
1,95067,3,2,426,15
0,95030,4,1,141,15
0,125354,5,1,77,15
0,95035,6,1,184,15
0,95051,7,1,80,15
0,95103,8,1,15,15
0,95053,9,1,80,15
0,95025,10,1,75,15
0,95047,11,1,111,15
0,95038,12,1,95,15
0,95031,13,1,153,15
0,95056,14,1,84,15
0,134849,15,1,79,15
0,95034,16,1,141,15
0,95041,17,1,92,15
0,95043,18,1,100,15
0,95023,19,1,160,15
0,95052,20,1,93,15
0,95021,21,1,167,15
0,95027,22,1,80,15
0,95019,23,1,12,15
0,95042,24,1,89,15
0,95040,25,1,91,15
0,131819,26,1,38,15
0,95049,27,1,14,15
0,95018,28,1,16,15
0,129655,29,1,3,15
0,95104,30,1,11,15
0,135698,31,1,128,15
0,95108,1,37,7442,16
1,135698,1,37,7442,16
2,127257,1,37,7442,16
3,95020,1,37,7442,16
4,95021,1,37,7442,16
5,95022,1,37,7442,16
6,95023,1,37,7442,16
7,95024,1,37,7442,16
8,95025,1,37,7442,16
9,95027,1,37,7442,16
10,95030,1,37,7442,16
11,95032,1,37,7442,16
12,95034,1,37,7442,16
13,95035,1,37,7442,16
14,95037,1,37,7442,16
15,95039,1,37,7442,16
16,134849,1,37,7442,16
17,95041,1,37,7442,16
18,95043,1,37,7442,16
19,95045,1,37,7442,16
20,95046,1,37,7442,16
21,95047,1,37,7442,16
22,95051,1,37,7442,16
23,95052,1,37,7442,16
24,95055,1,37,7442,16
25,95056,1,37,7442,16
26,95060,1,37,7442,16
27,95061,1,37,7442,16
28,95062,1,37,7442,16
29,95063,1,37,7442,16
30,95064,1,37,7442,16
31,95065,1,37,7442,16
32,95066,1,37,7442,16
33,95067,1,37,7442,16
34,95068,1,37,7442,16
35,95071,1,37,7442,16
36,132193,1,37,7442,16
0,95048,2,2,139,16
1,125354,2,2,139,16
0,95103,3,1,15,16
0,95057,4,1,86,16
0,95053,5,1,80,16
0,95038,6,1,95,16
0,95059,7,1,110,16
0,136176,8,1,39,16
0,95031,9,1,153,16
0,95033,10,1,135,16
0,95054,11,1,72,16
0,95058,12,1,99,16
0,95019,13,1,12,16
0,95026,14,1,86,16
0,95042,15,1,89,16
0,95040,16,1,91,16
0,131819,17,1,38,16
0,95044,18,1,79,16
0,95049,19,1,14,16
0,95018,20,1,16,16
0,129655,21,1,3,16
0,95104,22,1,11,16
0,95064,1,3,1323,17
1,132193,1,3,1323,17
2,127257,1,3,1323,17
0,135698,2,23,4759,17
1,95020,2,23,4759,17
2,95022,2,23,4759,17
3,95023,2,23,4759,17
4,95025,2,23,4759,17
5,95026,2,23,4759,17
6,95032,2,23,4759,17
7,95033,2,23,4759,17
8,95034,2,23,4759,17
9,95035,2,23,4759,17
10,95043,2,23,4759,17
11,95046,2,23,4759,17
12,95053,2,23,4759,17
13,95059,2,23,4759,17
14,95061,2,23,4759,17
15,95062,2,23,4759,17
16,95063,2,23,4759,17
17,95065,2,23,4759,17
18,95066,2,23,4759,17
19,95068,2,23,4759,17
20,95071,2,23,4759,17
21,136176,2,23,4759,17
22,129655,2,23,4759,17
0,95067,3,2,424,17
1,95055,3,2,424,17
0,95030,4,1,141,17
0,95108,5,1,109,17
0,125354,6,1,77,17
0,95051,7,1,80,17
0,95103,8,1,15,17
0,95057,9,1,86,17
0,95047,10,1,111,17
0,95037,11,1,174,17
0,95045,12,1,94,17
0,95038,13,1,95,17
0,95031,14,1,153,17
0,95054,15,1,72,17
0,95058,16,1,99,17
0,95056,17,1,84,17
0,134849,18,1,79,17
0,95041,19,1,92,17
0,95052,20,1,93,17
0,95021,21,1,167,17
0,95027,22,1,80,17
0,95019,23,1,12,17
0,95039,24,1,96,17
0,95060,25,1,108,17
0,95024,26,1,93,17
0,95042,27,1,89,17
0,95040,28,1,91,17
0,131819,29,1,38,17
0,95048,30,1,66,17
0,95044,31,1,79,17
0,95049,32,1,14,17
0,95018,33,1,16,17
0,95104,34,1,11,17
0,127257,1,23,5511,18
1,95020,1,23,5511,18
2,95021,1,23,5511,18
3,95022,1,23,5511,18
4,95024,1,23,5511,18
5,95025,1,23,5511,18
6,95026,1,23,5511,18
7,95030,1,23,5511,18
8,95031,1,23,5511,18
9,95032,1,23,5511,18
10,95033,1,23,5511,18
11,95035,1,23,5511,18
12,95038,1,23,5511,18
13,95039,1,23,5511,18
14,95046,1,23,5511,18
15,95061,1,23,5511,18
16,95062,1,23,5511,18
17,95063,1,23,5511,18
18,95064,1,23,5511,18
19,95065,1,23,5511,18
20,95066,1,23,5511,18
21,95068,1,23,5511,18
22,132193,1,23,5511,18
0,95059,2,3,688,18
1,95044,2,3,688,18
2,95071,2,3,688,18
0,95067,3,1,344,18
0,95108,4,1,109,18
0,95048,5,2,139,18
1,125354,5,2,139,18
0,95051,6,1,80,18
